REGULATION_ID ,REPORT_A_DATA_BUG,LAST_UPDATED,JURISDICTION,ACTION,ACTION_TYPE,AMENDMENT_NUMBER,ACCOUNTABILITY_MEASURE,FR_CITATION,FR_SECTION,FR_URL,MANAGEMENT_CATEGORY,MANAGEMENT_TYPE,SECTOR,SUBSECTOR,REGION,ZONE,JURISDICTIONAL_WATERS,COMMON_NAME,SPECIES_ITIS,FMP,SPECIES_AGGREGATE,SPECIES_GROUP,MANAGEMENT_STATUS,EFFECTIVE_DATE,INEFFECTIVE_DATE,START_DAY,START_MONTH,START_YEAR,START_TIME,START_DAY_OF_WEEK,END_DAY,END_MONTH,END_YEAR,END_TIME,END_DAY_OF_WEEK,VALUE,VALUE_UNITS,VALUE_TYPE,VALUE_RATE,FLAG
3941,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",02/14/2022,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.2,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,1,3,2015,,,,,,,,"MIGRATORY GROUP FOR KING MACKEREL, SPANISH MACKEREL, AND COBIA",,,,YES
11712,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",12/29/2021,FEDERAL,TEMPORARY RULE,INSEASON TRIP LIMIT INCREASE,,NO,80 FR 11330,50 CFR 622,https://www.federalregister.gov/documents/2015/03/03/2015-04382/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA EAST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,03/01/2015,03/31/2015,1,3,2015,12:01:00 AM,,31,3,2015,,,75,NUMBERS,COUNT,PER DAY,NO
3931,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",06/15/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.385,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,EFFORT LIMITS,TRIP LIMIT,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST NORTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,1,10,,,,,,,,,1250,POUNDS,ROUND (WHOLE) WEIGHT,PER VESSEL PER DAY,NO
3933,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",06/15/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.385,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,EFFORT LIMITS,TRIP LIMIT,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,1,7,,,,,,,,,3000,POUNDS,ROUND (WHOLE) WEIGHT,PER VESSEL PER DAY,NO
3932,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",06/15/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.385,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,EFFORT LIMITS,TRIP LIMIT,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,1,7,,,,,,,,,1250,POUNDS,ROUND (WHOLE) WEIGHT,PER VESSEL PER DAY,NO
3977,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2014,,,,,,,,60000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3978,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2016,,,,,,,,50000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3979,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,60000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3980,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,3880000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3981,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,3330000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3982,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,RECREATIONAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2014,,,,,,,,670000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3983,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,RECREATIONAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,630000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3984,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,RECREATIONAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2016,,,,,,,,620000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3985,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,ACT,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA - GULF ZONE,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2014,,,,,,,,1420000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3986,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,ACT,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA - GULF ZONE,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,1450000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3987,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,ACT,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA - GULF ZONE,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2016,,,,,,,,1500000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3976,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.384,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION QUOTA,COMMERCIAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,662670,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3975,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.384,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION QUOTA,COMMERCIAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,3330000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3970,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,ACL,RECREATIONAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA - FLORIDA EAST COAST ZONE,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,830000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3973,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.384,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION QUOTA,COMMERCIAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,1292040,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3974,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.384,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION QUOTA,COMMERCIAL,PURSE SEINE,MID ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,400000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3971,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,ACL,RECREATIONAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA - FLORIDA EAST COAST ZONE,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2016,,,,,,,,860000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3969,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,ACL,RECREATIONAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA - FLORIDA EAST COAST ZONE,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2014,,,,,,,,810000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3963,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.375,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,GEAR REQUIREMENTS,PERMITTED AND AUTHORIZED GEAR,ALL,SPEARFISHING,MID ATLANTIC,ALL,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,1,3,2015,,,,,,,,,,,,NO
3972,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.375,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,GEAR REQUIREMENTS,PERMITTED AND AUTHORIZED GEAR,ALL,SPEARFISHING,SOUTH ATLANTIC,ALL,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,1,3,2015,,,,,,,,,,,,NO
3966,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.7,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,UNIVERSAL,FISHING YEAR,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST NORTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,1,10,,,,30,9,,,,,,,,NO
3965,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.7,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,UNIVERSAL,FISHING YEAR,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,1,7,,,,30,6,,,,,,,,NO
3957,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACT,RECREATIONAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2014,,,,,,,,550000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3956,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,COMMERCIAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2016,,,,,,,,50000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3955,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,COMMERCIAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,60000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3961,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,ALL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,690000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3960,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,ALL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2014,,,,,,,,730000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3959,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACT,RECREATIONAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2016,,,,,,,,500000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3968,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.384,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP SPANISH MACKEREL - SOUTHERN ZONE,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,2667330,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3967,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.384,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL - SOUTHERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,2587960,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3962,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACL,ALL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2016,,,,,,,,670000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3958,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,MULTI-REGION ACT,RECREATIONAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,520000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3946,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,ACL,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA - GULF ZONE,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2014,,,,,,,,1570000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3947,"<i class=""fa fa-bug"" aria-hidden=""true""></i>",03/26/2021,FEDERAL,FINAL,AMENDMENT,20B,NO,80 FR 4216,50 CFR 622.388,https://www.federalregister.gov/documents/2015/01/27/2015-01442/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,CATCH LIMITS,ACL,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA - GULF ZONE,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,03/01/2015,,,,2015,,,,,,,,1610000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
